date,playerId,country,gameId,Cash turnover,Bonus turnover,Cash winnings,Bonus winnings,Turnover,Winnings,Cash result,Bonus result,Gross result
2017-03-23,12,NO,2562,0.0,0.0,2.1,0.0,0.0,2.1,-2.1,0.0,-2.1
2017-03-23,12,NO,1913,2.9,0.0,27.0,0.0,2.9,27.0,-24.1,0.0,-24.1
2017-03-23,12,NO,1381,0.69,0.0,0.0,0.0,0.69,0.0,0.69,0.0,0.69
2017-03-23,12,NO,524,1.89,0.0,2.63,0.0,1.89,2.63,-0.74,0.0,-0.74
2017-03-23,12,NO,384,0.0,0.0,15.77,0.0,0.0,15.77,-15.77,0.0,-15.77
2017-03-23,12,NO,28,1.05,0.0,0.0,0.0,1.05,0.0,1.05,0.0,1.05
2017-03-23,11,FI,2562,0.0,0.0,0.15,0.0,0.0,0.15,-0.15,0.0,-0.15
2017-03-23,11,FI,2378,1.05,0.0,2.63,0.0,1.05,2.63,-1.58,0.0,-1.58
2017-03-23,11,FI,1913,6.0,0.0,3.75,0.0,6.0,3.75,2.25,0.0,2.25
2017-03-23,11,FI,1486,1.05,0.0,19.45,0.0,1.05,19.45,-18.4,0.0,-18.4
2017-03-23,11,FI,1446,0.53,0.0,0.0,0.0,0.53,0.0,0.53,0.0,0.53
2017-03-23,11,FI,682,0.0,0.0,0.53,0.0,0.0,0.53,-0.53,0.0,-0.53
2017-03-23,11,FI,524,0.42,0.0,0.0,0.0,0.42,0.0,0.42,0.0,0.42
2017-03-23,11,FI,419,0.26,0.0,0.0,0.0,0.26,0.0,0.26,0.0,0.26
2017-03-23,11,FI,384,0.0,0.0,1.05,0.0,0.0,1.05,-1.05,0.0,-1.05
2017-03-23,11,FI,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-23,10,SE,2562,0.84,0.0,0.0,0.0,0.84,0.0,0.84,0.0,0.84
2017-03-23,10,SE,1913,4.8,0.0,0.52,0.0,4.8,0.52,4.28,0.0,4.28
2017-03-23,10,SE,1684,0.79,0.0,0.0,0.0,0.79,0.0,0.79,0.0,0.79
2017-03-23,10,SE,682,0.53,0.0,0.0,0.0,0.53,0.0,0.53,0.0,0.53
2017-03-23,10,SE,524,0.63,0.0,0.0,0.0,0.63,0.0,0.63,0.0,0.63
2017-03-23,10,SE,399,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.11,0.11
2017-03-23,10,SE,384,0.0,0.0,24.18,0.0,0.0,24.18,-24.18,0.0,-24.18
2017-03-23,10,SE,28,0.0,0.0,1.16,0.0,0.0,1.16,-1.16,0.0,-1.16
2017-03-23,9,GB,2562,0.0,0.0,8.92,0.0,0.0,8.92,-8.92,0.0,-8.92
2017-03-23,9,GB,2378,1.05,0.0,0.0,0.0,1.05,0.0,1.05,0.0,1.05
2017-03-23,9,GB,2327,0.0,0.0,1.05,0.0,0.0,1.05,-1.05,0.0,-1.05
2017-03-23,9,GB,1913,6.5,0.0,3.1,0.0,6.5,3.1,3.4,0.0,3.4
2017-03-23,9,GB,1684,0.0,0.0,4.73,0.0,0.0,4.73,-4.73,0.0,-4.73
2017-03-23,9,GB,1446,0.0,0.0,0.53,0.0,0.0,0.53,-0.53,0.0,-0.53
2017-03-23,9,GB,682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-23,9,GB,524,1.05,0.0,9.99,0.0,1.05,9.99,-8.94,0.0,-8.94
2017-03-23,9,GB,419,0.26,0.0,0.0,0.0,0.26,0.0,0.26,0.0,0.26
2017-03-23,9,GB,399,0.0,0.0,0.39,0.39,0.0,0.79,-0.39,-0.39,-0.79
2017-03-23,9,GB,384,0.0,0.0,1.05,0.0,0.0,1.05,-1.05,0.0,-1.05
2017-03-23,9,GB,28,0.53,0.0,0.0,0.0,0.53,0.0,0.53,0.0,0.53
2017-03-23,8,SE,2562,0.84,0.0,37.87,0.0,0.84,37.87,-37.03,0.0,-37.03
2017-03-23,8,SE,2378,1.05,0.0,0.0,0.0,1.05,0.0,1.05,0.0,1.05
2017-03-23,8,SE,1913,6.4,0.0,7.67,0.0,6.4,7.67,-1.27,0.0,-1.27
2017-03-23,8,SE,1486,1.05,0.0,5.36,0.0,1.05,5.36,-4.31,0.0,-4.31
2017-03-23,8,SE,1339,0.53,0.0,0.0,0.0,0.53,0.0,0.53,0.0,0.53
2017-03-23,8,SE,682,0.0,0.0,4.21,0.0,0.0,4.21,-4.21,0.0,-4.21
2017-03-23,8,SE,524,1.89,0.0,1.26,0.0,1.89,1.26,0.63,0.0,0.63
2017-03-23,8,SE,419,0.26,0.0,0.26,0.0,0.26,0.26,0.0,0.0,0.0
2017-03-23,8,SE,377,1.05,0.0,0.0,0.0,1.05,0.0,1.05,0.0,1.05
2017-03-23,8,SE,28,0.0,0.0,2.97,0.0,0.0,2.97,-2.97,0.0,-2.97
2017-03-23,7,NO,2676,0.0,0.0,2.1,0.0,0.0,2.1,-2.1,0.0,-2.1
2017-03-23,7,NO,2562,0.0,0.0,2.4,0.0,0.0,2.4,-2.4,0.0,-2.4
2017-03-23,7,NO,2378,2.1,0.0,50.47,0.0,2.1,50.47,-48.37,0.0,-48.37
2017-03-23,7,NO,1913,4.4,0.0,3.9,0.0,4.4,3.9,0.5,0.0,0.5
2017-03-23,7,NO,1684,0.0,0.0,6.31,0.0,0.0,6.31,-6.31,0.0,-6.31
2017-03-23,7,NO,1486,1.05,0.0,0.0,0.0,1.05,0.0,1.05,0.0,1.05
2017-03-23,7,NO,682,1.05,0.0,0.0,0.0,1.05,0.0,1.05,0.0,1.05
2017-03-23,7,NO,524,0.63,0.0,3.36,0.0,0.63,3.36,-2.73,0.0,-2.73
2017-03-23,7,NO,419,0.53,0.0,0.05,0.0,0.53,0.05,0.47,0.0,0.47
2017-03-23,7,NO,399,0.11,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.11
2017-03-23,7,NO,28,0.53,0.0,0.0,0.0,0.53,0.0,0.53,0.0,0.53
2017-03-23,6,SE,2562,0.42,0.0,2.08,0.0,0.42,2.08,-1.66,0.0,-1.66
2017-03-23,6,SE,2378,1.05,0.0,3.47,0.0,1.05,3.47,-2.42,0.0,-2.42
2017-03-23,6,SE,2367,0.59,0.0,0.0,0.0,0.59,0.0,0.59,0.0,0.59
2017-03-23,6,SE,1913,4.0,0.0,1.0,0.0,4.0,1.0,3.0,0.0,3.0
2017-03-23,6,SE,1684,1.58,0.0,0.68,0.0,1.58,0.68,0.89,0.0,0.89
2017-03-23,6,SE,682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-23,6,SE,524,0.63,0.0,0.0,0.0,0.63,0.0,0.63,0.0,0.63
2017-03-23,6,SE,419,0.0,0.0,0.05,0.0,0.0,0.05,-0.05,0.0,-0.05
2017-03-23,6,SE,399,0.0,0.0,0.05,0.0,0.0,0.05,-0.05,0.0,-0.05
2017-03-23,6,SE,384,3.15,0.0,0.0,0.0,3.15,0.0,3.15,0.0,3.15
2017-03-23,6,SE,377,0.0,0.0,0.21,0.0,0.0,0.21,-0.21,0.0,-0.21
2017-03-23,6,SE,28,0.53,0.0,0.0,0.0,0.53,0.0,0.53,0.0,0.53
2017-03-23,5,SE,2676,1.05,0.0,0.0,0.0,1.05,0.0,1.05,0.0,1.05
2017-03-23,5,SE,2562,0.42,0.0,14.22,0.0,0.42,14.22,-13.8,0.0,-13.8
2017-03-23,5,SE,1913,2.0,0.0,2.4,0.0,2.0,2.4,-0.4,0.0,-0.4
2017-03-23,5,SE,1684,0.79,0.0,0.0,0.0,0.79,0.0,0.79,0.0,0.79
2017-03-23,5,SE,1486,0.0,0.0,0.16,0.0,0.0,0.16,-0.16,0.0,-0.16
2017-03-23,5,SE,524,1.89,0.0,0.0,0.0,1.89,0.0,1.89,0.0,1.89
2017-03-23,5,SE,419,0.26,0.0,0.21,0.0,0.26,0.21,0.05,0.0,0.05
2017-03-23,5,SE,399,0.11,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.11
2017-03-23,5,SE,377,0.0,0.0,3.28,0.0,0.0,3.28,-3.28,0.0,-3.28
2017-03-23,5,SE,28,0.0,0.0,0.25,0.0,0.0,0.25,-0.25,0.0,-0.25
2017-03-23,4,SE,2562,0.42,0.0,5.85,0.0,0.42,5.85,-5.43,0.0,-5.43
2017-03-23,4,SE,2378,0.0,0.0,23.55,0.0,0.0,23.55,-23.55,0.0,-23.55
2017-03-23,4,SE,2327,0.53,0.0,0.0,0.0,0.53,0.0,0.53,0.0,0.53
2017-03-23,4,SE,1913,4.8,0.0,12.9,0.0,4.8,12.9,-8.1,0.0,-8.1
2017-03-23,4,SE,1684,1.58,0.0,0.0,0.0,1.58,0.0,1.58,0.0,1.58
2017-03-23,4,SE,682,0.53,0.0,0.0,0.0,0.53,0.0,0.53,0.0,0.53
2017-03-23,4,SE,524,1.89,0.0,0.79,0.0,1.89,0.79,1.1,0.0,1.1
2017-03-23,4,SE,419,0.26,0.0,0.16,0.0,0.26,0.16,0.11,0.0,0.11
2017-03-23,4,SE,399,0.21,0.0,0.0,0.0,0.21,0.0,0.21,0.0,0.21
2017-03-23,4,SE,384,3.15,0.0,10.51,0.0,3.15,10.51,-7.36,0.0,-7.36
2017-03-23,4,SE,377,1.05,0.0,0.13,0.0,1.05,0.13,0.93,0.0,0.93
2017-03-23,4,SE,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-23,3,SE,2676,0.0,0.0,2.1,0.0,0.0,2.1,-2.1,0.0,-2.1
2017-03-23,3,SE,2327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-23,3,SE,1913,7.0,0.0,6.0,0.0,7.0,6.0,1.0,0.0,1.0
2017-03-23,3,SE,1684,0.0,0.0,1.73,0.0,0.0,1.73,-1.73,0.0,-1.73
2017-03-23,3,SE,1486,3.15,0.0,0.0,0.0,3.15,0.0,3.15,0.0,3.15
2017-03-23,3,SE,1381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-23,3,SE,1339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-23,3,SE,524,2.31,0.0,0.0,0.0,2.31,0.0,2.31,0.0,2.31
2017-03-23,3,SE,419,0.79,0.0,0.16,0.0,0.79,0.16,0.63,0.0,0.63
2017-03-23,3,SE,28,0.53,0.0,0.0,0.0,0.53,0.0,0.53,0.0,0.53
2017-03-23,2,SE,2562,0.42,0.0,0.0,0.0,0.42,0.0,0.42,0.0,0.42
2017-03-23,2,SE,2367,0.59,0.0,0.0,0.0,0.59,0.0,0.59,0.0,0.59
2017-03-23,2,SE,1913,5.5,0.0,5.47,0.0,5.5,5.47,0.03,0.0,0.03
2017-03-23,2,SE,1684,0.0,0.0,0.37,0.0,0.0,0.37,-0.37,0.0,-0.37
2017-03-23,2,SE,1486,1.05,0.0,0.0,0.0,1.05,0.0,1.05,0.0,1.05
2017-03-23,2,SE,1446,0.0,0.0,0.53,0.0,0.0,0.53,-0.53,0.0,-0.53
2017-03-23,2,SE,1381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-23,2,SE,524,1.47,0.0,0.26,0.0,1.47,0.26,1.21,0.0,1.21
2017-03-23,2,SE,419,0.26,0.0,1.26,0.0,0.26,1.26,-1.0,0.0,-1.0
2017-03-23,2,SE,399,0.0,0.0,0.17,0.0,0.0,0.17,-0.17,0.0,-0.17
2017-03-23,2,SE,377,0.84,0.0,0.0,0.0,0.84,0.0,0.84,0.0,0.84
2017-03-23,2,SE,28,0.53,0.0,0.95,0.0,0.53,0.95,-0.42,0.0,-0.42
2017-03-23,1,AT,2562,0.84,0.0,0.0,0.0,0.84,0.0,0.84,0.0,0.84
2017-03-23,1,AT,2378,2.1,0.0,0.0,0.0,2.1,0.0,2.1,0.0,2.1
2017-03-23,1,AT,1913,5.3,0.0,0.0,0.0,5.3,0.0,5.3,0.0,5.3
2017-03-23,1,AT,1684,0.79,0.0,0.0,0.0,0.79,0.0,0.79,0.0,0.79
2017-03-23,1,AT,1446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-23,1,AT,682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-23,1,AT,524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-23,1,AT,419,0.26,0.0,0.53,0.0,0.26,0.53,-0.26,0.0,-0.26
2017-03-23,1,AT,28,0.53,0.0,0.0,0.0,0.53,0.0,0.53,0.0,0.53
2017-03-22,50,SE,2676,0.0,0.0,0.42,0.0,0.0,0.42,-0.42,0.0,-0.42
2017-03-22,50,SE,2378,2.11,0.0,10.96,0.0,2.11,10.96,-8.85,0.0,-8.85
2017-03-22,50,SE,1883,6.32,0.0,0.0,0.0,6.32,0.0,6.32,0.0,6.32
2017-03-22,50,SE,1643,0.0,0.0,0.42,0.0,0.0,0.42,-0.42,0.0,-0.42
2017-03-22,50,SE,1576,2.11,0.0,0.0,0.0,2.11,0.0,2.11,0.0,2.11
2017-03-22,50,SE,419,0.0,0.0,0.26,0.0,0.0,0.26,-0.26,0.0,-0.26
2017-03-22,50,SE,399,1.05,0.0,0.0,0.0,1.05,0.0,1.05,0.0,1.05
2017-03-22,50,SE,376,6.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0
2017-03-22,50,SE,155,2.63,0.0,1.9,0.0,2.63,1.9,0.74,0.0,0.74
2017-03-22,49,SE,2676,0.42,0.0,0.0,0.0,0.42,0.0,0.42,0.0,0.42
2017-03-22,49,SE,2582,0.53,0.0,0.42,0.0,0.53,0.42,0.11,0.0,0.11
2017-03-22,49,SE,2378,0.0,0.0,4.74,0.0,0.0,4.74,-4.74,0.0,-4.74
2017-03-22,49,SE,1643,0.63,0.0,0.0,0.0,0.63,0.0,0.63,0.0,0.63
2017-03-22,49,SE,1117,2.63,0.0,0.0,0.0,2.63,0.0,2.63,0.0,2.63
2017-03-22,49,SE,419,1.58,0.0,0.16,0.0,1.58,0.16,1.42,0.0,1.42
2017-03-22,49,SE,399,1.05,0.0,4.21,0.0,1.05,4.21,-3.16,0.0,-3.16
2017-03-22,49,SE,376,0.0,0.0,9.0,0.0,0.0,9.0,-9.0,0.0,-9.0
2017-03-22,49,SE,155,2.63,0.0,0.0,0.0,2.63,0.0,2.63,0.0,2.63
2017-03-22,48,SE,2582,0.53,0.0,0.0,0.0,0.53,0.0,0.53,0.0,0.53
2017-03-22,48,SE,2378,1.05,0.0,9.8,0.0,1.05,9.8,-8.74,0.0,-8.74
2017-03-22,48,SE,1883,4.21,0.0,7.59,0.0,4.21,7.59,-3.37,0.0,-3.37
2017-03-22,48,SE,1643,0.0,0.0,1.22,0.0,0.0,1.22,-1.22,0.0,-1.22
2017-03-22,48,SE,1117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-22,48,SE,419,0.79,0.0,0.0,0.0,0.79,0.0,0.79,0.0,0.79
2017-03-22,48,SE,399,2.11,0.0,1.58,0.0,2.11,1.58,0.53,0.0,0.53
2017-03-22,48,SE,155,12.12,0.0,0.0,0.0,12.12,0.0,12.12,0.0,12.12
2017-03-22,47,SE,2676,0.42,0.0,0.0,0.0,0.42,0.0,0.42,0.0,0.42
2017-03-22,47,SE,2378,0.0,0.0,4.32,0.0,0.0,4.32,-4.32,0.0,-4.32
2017-03-22,47,SE,1883,0.0,0.0,25.92,0.0,0.0,25.92,-25.92,0.0,-25.92
2017-03-22,47,SE,1117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-22,47,SE,419,0.79,0.0,0.16,0.0,0.79,0.16,0.63,0.0,0.63
2017-03-22,47,SE,155,6.85,0.0,17.57,0.0,6.85,17.57,-10.72,0.0,-10.72
2017-03-22,46,SE,2676,0.42,0.0,0.0,0.0,0.42,0.0,0.42,0.0,0.42
2017-03-22,46,SE,2582,0.53,0.0,0.11,0.0,0.53,0.11,0.42,0.0,0.42
2017-03-22,46,SE,2378,2.11,0.0,20.02,0.0,2.11,20.02,-17.91,0.0,-17.91
2017-03-22,46,SE,1883,0.0,0.0,60.68,0.0,0.0,60.68,-60.68,0.0,-60.68
2017-03-22,46,SE,1643,0.0,0.0,1.9,0.0,0.0,1.9,-1.9,0.0,-1.9
2017-03-22,46,SE,1117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-22,46,SE,419,0.26,0.0,0.21,0.0,0.26,0.21,0.05,0.0,0.05
2017-03-22,46,SE,399,1.05,0.0,1.58,0.0,1.05,1.58,-0.53,0.0,-0.53
2017-03-22,46,SE,155,4.21,0.0,0.0,0.0,4.21,0.0,4.21,0.0,4.21
2017-03-22,45,NO,2676,0.0,0.0,1.26,0.0,0.0,1.26,-1.26,0.0,-1.26
2017-03-22,45,NO,2582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-22,45,NO,2378,0.0,0.0,5.79,0.0,0.0,5.79,-5.79,0.0,-5.79
2017-03-22,45,NO,1883,0.0,0.0,8.43,0.0,0.0,8.43,-8.43,0.0,-8.43
2017-03-22,45,NO,419,0.79,0.0,0.47,0.0,0.79,0.47,0.32,0.0,0.32
2017-03-22,45,NO,376,6.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0
2017-03-22,45,NO,155,2.11,0.0,0.0,0.0,2.11,0.0,2.11,0.0,2.11
2017-03-22,44,SE,2676,0.0,0.0,1.58,0.0,0.0,1.58,-1.58,0.0,-1.58
2017-03-22,44,SE,2582,0.53,0.0,0.0,0.0,0.53,0.0,0.53,0.0,0.53
2017-03-22,44,SE,2378,7.05,0.0,5.58,0.0,7.05,5.58,1.47,0.0,1.47
2017-03-22,44,SE,1643,0.21,0.0,0.0,0.0,0.21,0.0,0.21,0.0,0.21
2017-03-22,44,SE,1117,2.63,0.0,2.63,0.0,2.63,2.63,0.0,0.0,0.0
2017-03-22,44,SE,419,1.05,0.0,0.26,0.0,1.05,0.26,0.79,0.0,0.79
2017-03-22,44,SE,399,0.0,0.0,0.53,0.0,0.0,0.53,-0.53,0.0,-0.53
2017-03-22,44,SE,377,0.0,0.0,0.06,0.0,0.0,0.06,-0.06,0.0,-0.06
2017-03-22,44,SE,376,0.0,0.0,2.4,0.0,0.0,2.4,-2.4,0.0,-2.4
2017-03-22,44,SE,155,2.63,0.0,0.67,0.0,2.63,0.67,1.96,0.0,1.96
2017-03-22,43,SE,2676,0.42,0.0,0.63,0.0,0.42,0.63,-0.21,0.0,-0.21
2017-03-22,43,SE,2582,0.53,0.0,0.0,0.0,0.53,0.0,0.53,0.0,0.53
2017-03-22,43,SE,2378,1.05,0.0,0.0,0.0,1.05,0.0,1.05,0.0,1.05
2017-03-22,43,SE,1883,0.0,0.0,63.63,0.0,0.0,63.63,-63.63,0.0,-63.63
2017-03-22,43,SE,1643,0.63,0.0,0.0,0.0,0.63,0.0,0.63,0.0,0.63
2017-03-22,43,SE,1117,2.63,0.0,0.0,0.0,2.63,0.0,2.63,0.0,2.63
2017-03-22,43,SE,420,7.5,0.0,0.0,0.0,7.5,0.0,7.5,0.0,7.5
2017-03-22,43,SE,419,0.79,0.0,4.32,0.0,0.79,4.32,-3.53,0.0,-3.53
2017-03-22,43,SE,399,0.21,0.0,0.0,0.0,0.21,0.0,0.21,0.0,0.21
2017-03-22,43,SE,155,0.0,0.0,7.9,0.0,0.0,7.9,-7.9,0.0,-7.9
2017-03-22,42,SE,2676,0.0,0.0,0.42,0.0,0.0,0.42,-0.42,0.0,-0.42
2017-03-22,42,SE,2582,0.53,0.0,0.0,0.0,0.53,0.0,0.53,0.0,0.53
2017-03-22,42,SE,2378,4.21,0.0,4.21,0.0,4.21,4.21,0.0,0.0,0.0
2017-03-22,42,SE,1117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-22,42,SE,419,0.53,0.0,1.11,0.0,0.53,1.11,-0.58,0.0,-0.58
2017-03-22,42,SE,399,0.0,0.0,0.74,0.0,0.0,0.74,-0.74,0.0,-0.74
2017-03-22,42,SE,376,6.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0
2017-03-22,42,SE,155,11.06,0.0,0.0,0.0,11.06,0.0,11.06,0.0,11.06
2017-03-22,41,SE,2676,0.42,0.0,0.0,0.0,0.42,0.0,0.42,0.0,0.42
2017-03-22,41,SE,2582,0.53,0.0,0.0,0.0,0.53,0.0,0.53,0.0,0.53
2017-03-22,41,SE,2378,5.27,0.0,1.05,0.0,5.27,1.05,4.21,0.0,4.21
2017-03-22,41,SE,1883,0.0,0.0,8.22,0.0,0.0,8.22,-8.22,0.0,-8.22
2017-03-22,41,SE,1643,0.42,0.0,0.0,0.0,0.42,0.0,0.42,0.0,0.42
2017-03-22,41,SE,1117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-22,41,SE,419,0.79,0.0,0.37,0.0,0.79,0.37,0.42,0.0,0.42
2017-03-22,41,SE,399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-22,41,SE,376,0.0,0.0,1.5,0.0,0.0,1.5,-1.5,0.0,-1.5
2017-03-22,41,SE,155,4.21,0.0,1.35,0.0,4.21,1.35,2.87,0.0,2.87
2017-03-22,40,FI,2582,0.0,0.0,0.21,0.0,0.0,0.21,-0.21,0.0,-0.21
2017-03-22,40,FI,2378,7.05,0.0,8.11,0.0,7.05,8.11,-1.05,0.0,-1.05
2017-03-22,40,FI,1883,2.11,0.0,0.0,0.0,2.11,0.0,2.11,0.0,2.11
2017-03-22,40,FI,1643,0.0,0.0,0.05,0.0,0.0,0.05,-0.05,0.0,-0.05
2017-03-22,40,FI,419,0.53,0.0,14.85,0.0,0.53,14.85,-14.33,0.0,-14.33
2017-03-22,40,FI,399,1.05,0.0,0.0,0.0,1.05,0.0,1.05,0.0,1.05
2017-03-22,40,FI,155,0.0,0.0,0.34,0.0,0.0,0.34,-0.34,0.0,-0.34
2017-03-22,39,NO,2582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-22,39,NO,2378,3.16,0.0,38.39,0.0,3.16,38.39,-35.23,0.0,-35.23
2017-03-22,39,NO,1883,2.11,0.0,0.0,0.0,2.11,0.0,2.11,0.0,2.11
2017-03-22,39,NO,419,0.0,0.0,0.37,0.0,0.0,0.37,-0.37,0.0,-0.37
2017-03-22,39,NO,399,2.11,0.0,3.16,0.0,2.11,3.16,-1.05,0.0,-1.05
2017-03-22,39,NO,376,0.0,0.0,1.5,0.0,0.0,1.5,-1.5,0.0,-1.5
2017-03-22,39,NO,155,6.85,0.0,0.0,0.0,6.85,0.0,6.85,0.0,6.85
2017-03-22,38,SE,2582,0.53,0.0,0.11,0.0,0.53,0.11,0.42,0.0,0.42
2017-03-22,38,SE,2378,0.0,0.0,4.95,0.0,0.0,4.95,-4.95,0.0,-4.95
2017-03-22,38,SE,1883,4.21,0.0,13.91,0.0,4.21,13.91,-9.69,0.0,-9.69
2017-03-22,38,SE,1643,0.42,0.0,0.0,0.0,0.42,0.0,0.42,0.0,0.42
2017-03-22,38,SE,419,0.53,0.0,1.74,0.0,0.53,1.74,-1.21,0.0,-1.21
2017-03-22,38,SE,399,1.05,0.0,4.42,0.0,1.05,4.42,-3.37,0.0,-3.37
2017-03-22,38,SE,377,0.42,0.0,0.0,0.0,0.42,0.0,0.42,0.0,0.42
2017-03-22,38,SE,155,2.11,0.0,0.34,0.0,2.11,0.34,1.77,0.0,1.77
2017-03-22,37,FI,2582,0.0,0.0,0.32,0.0,0.0,0.32,-0.32,0.0,-0.32
2017-03-22,37,FI,2378,8.11,0.0,0.0,0.0,8.11,0.0,8.11,0.0,8.11
2017-03-22,37,FI,1883,2.11,0.0,0.0,0.0,2.11,0.0,2.11,0.0,2.11
2017-03-22,37,FI,1117,5.27,0.0,0.0,0.0,5.27,0.0,5.27,0.0,5.27
2017-03-22,37,FI,420,7.5,0.0,4.5,0.0,7.5,4.5,3.0,0.0,3.0
2017-03-22,37,FI,419,0.26,0.0,6.43,0.0,0.26,6.43,-6.16,0.0,-6.16
2017-03-22,37,FI,155,2.63,0.0,0.34,0.0,2.63,0.34,2.3,0.0,2.3
2017-03-22,36,GB,2582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-22,36,GB,2378,2.11,0.0,0.0,0.0,2.11,0.0,2.11,0.0,2.11
2017-03-22,36,GB,1883,4.21,0.0,99.24,0.0,4.21,99.24,-95.02,0.0,-95.02
2017-03-22,36,GB,1643,0.0,0.0,0.08,0.0,0.0,0.08,-0.08,0.0,-0.08
2017-03-22,36,GB,1117,0.0,0.0,5.27,0.0,0.0,5.27,-5.27,0.0,-5.27
2017-03-22,36,GB,419,1.05,0.0,0.0,0.0,1.05,0.0,1.05,0.0,1.05
2017-03-22,36,GB,399,5.27,0.0,0.53,0.0,5.27,0.53,4.74,0.0,4.74
2017-03-22,36,GB,155,10.01,0.0,0.0,0.0,10.01,0.0,10.01,0.0,10.01
2017-03-22,35,SE,2582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-22,35,SE,2378,4.21,0.0,12.85,0.0,4.21,12.85,-8.63,0.0,-8.63
2017-03-22,35,SE,1883,8.43,0.0,0.0,0.0,8.43,0.0,8.43,0.0,8.43
2017-03-22,35,SE,1643,0.0,0.0,2.11,0.0,0.0,2.11,-2.11,0.0,-2.11
2017-03-22,35,SE,1117,0.0,0.0,5.27,0.0,0.0,5.27,-5.27,0.0,-5.27
2017-03-22,35,SE,419,0.26,0.0,1.74,0.0,0.26,1.74,-1.47,0.0,-1.47
2017-03-22,35,SE,399,2.11,0.0,12.12,0.0,2.11,12.12,-10.01,0.0,-10.01
2017-03-22,35,SE,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-22,34,SE,2582,0.0,0.0,0.84,0.0,0.0,0.84,-0.84,0.0,-0.84
2017-03-22,34,SE,2378,1.05,0.0,6.85,0.0,1.05,6.85,-5.79,0.0,-5.79
2017-03-22,34,SE,1883,0.0,0.0,2.53,0.0,0.0,2.53,-2.53,0.0,-2.53
2017-03-22,34,SE,1643,1.05,0.0,0.0,0.0,1.05,0.0,1.05,0.0,1.05
2017-03-22,34,SE,420,7.5,0.0,540.0,0.0,7.5,540.0,-532.5,0.0,-532.5
2017-03-22,34,SE,419,0.79,0.0,0.16,0.0,0.79,0.16,0.63,0.0,0.63
2017-03-22,34,SE,399,0.0,0.0,0.15,0.0,0.0,0.15,-0.15,0.0,-0.15
2017-03-22,34,SE,376,0.0,0.0,2.4,0.0,0.0,2.4,-2.4,0.0,-2.4
2017-03-22,34,SE,155,10.01,0.0,3.71,0.0,10.01,3.71,6.3,0.0,6.3
2017-03-22,33,SE,2378,5.27,0.0,4.74,0.0,5.27,4.74,0.53,0.0,0.53
2017-03-22,33,SE,1643,0.42,0.0,0.0,0.0,0.42,0.0,0.42,0.0,0.42
2017-03-22,33,SE,1117,2.63,0.0,0.0,0.0,2.63,0.0,2.63,0.0,2.63
2017-03-22,33,SE,420,0.0,0.0,54.9,0.0,0.0,54.9,-54.9,0.0,-54.9
2017-03-22,33,SE,419,0.53,0.0,0.16,0.0,0.53,0.16,0.37,0.0,0.37
2017-03-22,33,SE,399,2.11,0.0,10.26,0.0,2.11,10.26,-8.15,0.0,-8.15
2017-03-22,33,SE,155,4.74,0.0,0.0,0.0,4.74,0.0,4.74,0.0,4.74
2017-03-22,32,SE,2582,0.0,0.0,0.21,0.0,0.0,0.21,-0.21,0.0,-0.21
2017-03-22,32,SE,2378,5.27,0.0,9.9,0.0,5.27,9.9,-4.64,0.0,-4.64
